No.,ID,ページ,type,subtype,語句,読み,sentence,hint,question,choices,answerIndex,正解選択肢,explanation
333,vocab1300_p063_004,63,meaning_context,,念じる,ねんじる,試合の前に、みんなで勝てますようにと念じました。,,念じる の意味はどれ？,"[""少し違っても同じくらいなこと"", ""他人のふりをすること"", ""強く願うこと"", ""とがっている先の部分""]",2,強く願うこと,念じるは、心の中で強く願うことです。
334,vocab1300_p063_005,63,meaning_context,,あどけない,あどけない,小さな子のあどけない笑顔を見て、みんながなごみました。,,あどけない の意味はどれ？,"[""素直でかわいらしいようす"", ""強く願うこと"", ""打ち解けていないようす"", ""違うふりをすること""]",0,素直でかわいらしいようす,あどけないは、素直でかわいらしいようすです。
335,vocab1300_p063_006,63,meaning_context,,先端,せんたん,えんぴつの先端がとがっているので、気をつけて持ちました。,,先端 の意味はどれ？,"[""違うように見せること"", ""大きな差がないこと"", ""打ち解けていないこと"", ""とがっている先の部分""]",3,とがっている先の部分,先端は、とがっている先の部分です。
336,vocab1300_p064_001,64,meaning_context,,ひときわ,ひときわ,発表会で、その子の歌声はひときわ目立っていました。,,ひときわ の意味はどれ？,"[""後になるほど良くなるようす"", ""他よりもいっそう目立って"", ""悪いところを探して"", ""要点がないようす""]",1,他よりもいっそう目立って,ひときわは、他よりもいっそう目立っているようすです。
337,vocab1300_p064_002,64,meaning_context,,とりとめのない,とりとめのない,とりとめのない話が続き、何を言いたいのか分かりませんでした。,,とりとめのない の意味はどれ？,"[""気をつけるよう言うこと"", ""悪いところを探すこと"", ""生まれつきの力"", ""要点やまとまりがないようす""]",3,要点やまとまりがないようす,とりとめのないは、話などに要点やまとまりがないようすです。
338,vocab1300_p064_003,64,meaning_context,,警告,けいこく,先生は、走ると危ない場所でみんなに警告しました。,,警告 の意味はどれ？,"[""悪いことが起こらないように気をつけるよう言うこと"", ""後になるほど良くなること"", ""他より目立つこと"", ""要点がないこと""]",0,悪いことが起こらないように気をつけるよう言うこと,警告は、悪いことが起こらないように気をつけるよう言うことです。
339,vocab1300_p064_004,64,meaning_context,,あらさがし,あらさがし,友だちのあらさがしばかりせず、よいところも見つけたいです。,,あらさがし の意味はどれ？,"[""要点をまとめること"", ""悪いところばかり見つけようとすること"", ""生まれつきの力"", ""気をつけるよう言うこと""]",1,悪いところばかり見つけようとすること,あらさがしは、悪いところばかり見つけようとすることです。
340,vocab1300_p064_005,64,meaning_context,,尻上がり,しりあがり,試合の後半になるほど、チームの調子は尻上がりに良くなりました。,,尻上がり の意味はどれ？,"[""他より目立つこと"", ""悪いところを探すこと"", ""後になればなるほど良くなっていくこと"", ""危ないと知らせること""]",2,後になればなるほど良くなっていくこと,尻上がりは、後になればなるほど良くなっていくことです。
341,vocab1300_p064_006,64,meaning_context,,素質,そしつ,青ちゃんには、物語を作る素質があるかもしれません。,,素質 の意味はどれ？,"[""要点がない話"", ""悪いところを探すこと"", ""危ないと知らせること"", ""生まれながらに備わっている性質や力""]",3,生まれながらに備わっている性質や力,素質は、生まれながらに備わっている性質や力です。
342,vocab1300_p065_001,65,meaning_context,,妥協する,だきょうする,話し合いでお互いに少しずつゆずり、妥協することにしました。,,妥協する の意味はどれ？,"[""お互いにゆずり合って解決すること"", ""決断すること"", ""空いている場所"", ""事態が良い方向に変わること""]",0,お互いにゆずり合って解決すること,妥協するは、お互いにゆずり合って解決することです。
343,vocab1300_p065_002,65,meaning_context,,スペース,スペース,机を置くには、もう少し広いスペースが必要です。,,スペース の意味はどれ？,"[""差や程度が大きいこと"", ""差し障りがないこと"", ""空間、空いている場所"", ""決断すること""]",2,空間、空いている場所,スペースは、空間や空いている場所のことです。
344,vocab1300_p065_003,65,meaning_context,,腹を決める,はらをきめる,むずかしい発表だけれど、やると腹を決めました。,,腹を決める の意味はどれ？,"[""お互いにゆずること"", ""決断すること"", ""空いている場所"", ""良い方向に変わること""]",1,決断すること,腹を決めるは、決断することです。
345,vocab1300_p065_004,65,meaning_context,,あたり障りのない,あたりさわりのない,けんかにならないよう、あたり障りのない言い方を選びました。,,あたり障りのない の意味はどれ？,"[""決断すること"", ""差し障りがなく、周囲に悪い影響を与えないこと"", ""差がとても大きいこと"", ""良い方向に変わること""]",1,差し障りがなく、周囲に悪い影響を与えないこと,あたり障りのないは、差し障りがなく、周囲に悪い影響を与えないことです。
346,vocab1300_p065_005,65,meaning_context,,格段,かくだん,毎日練習したので、ピアノの音が格段にきれいになりました。,,格段 の意味はどれ？,"[""空いている場所"", ""お互いにゆずること"", ""差や程度がとても大きいこと"", ""決断すること""]",2,差や程度がとても大きいこと,格段は、差や程度がとても大きいことです。けた違い、とも言えます。
347,vocab1300_p065_006,65,meaning_context,,好転,こうてん,薬を飲んで休んだら、体の具合が好転しました。,,好転 の意味はどれ？,"[""差がとても大きいこと"", ""空いている場所"", ""お互いに解決すること"", ""事態が良い方向に変わること""]",3,事態が良い方向に変わること,好転は、事態が良い方向に変わることです。
348,vocab1300_p066_001,66,meaning_context,,ひんしゅく,ひんしゅく,人が話しているのに大声で笑って、まわりのひんしゅくを買いました。,,ひんしゅく の意味はどれ？,"[""そっくりであること"", ""前に進めなくなること"", ""反感を買ったり軽蔑されたりすること"", ""食べ物がなくて飢えること""]",2,反感を買ったり軽蔑されたりすること,ひんしゅくは、自分の言動のせいで、反感を買ったり軽蔑されたりすることです。
349,vocab1300_p066_002,66,meaning_context,,明け渡す,あけわたす,工事のため、古い家を明け渡すことになりました。,,明け渡す の意味はどれ？,"[""自分の土地や家などを、ほかの人に渡すこと"", ""いい加減にすませること"", ""反感を買うこと"", ""こわがって下がること""]",0,自分の土地や家などを、ほかの人に渡すこと,明け渡すは、自分の土地や家などを、ほかの人に渡すことです。
